,id,title,popularity,overview,tagline,keywords,cast,genres,combined
328,26180,Excess Baggage,3.7149970000000003,rich brat alicia silverstone fakes gets stolen,kidnappings car thefts,kidnapping attempted trunk,aliciasilverstone beniciodeltoro christopherwalken jackthompson harryconnickjr stacygrant nicholasturturro michaelbowen robertwisden lelandorser sallykirkland hirokanagawa brendanbeiser demetrigoritsas jorgevargas daniellesaklofsky callumkeithrennie carriecainsparks nicoleparker billcroft,action comedy romance,rich brat alicia silverstone fakes gets stolen kidnappings car thefts kidnapping attempted trunk aliciasilverstone beniciodeltoro christopherwalken jackthompson harryconnickjr stacygrant nicholasturturro michaelbowen robertwisden lelandorser sallykirkland hirokanagawa brendanbeiser demetrigoritsas jorgevargas daniellesaklofsky callumkeithrennie carriecainsparks nicoleparker billcroft action comedy romance
329,1669,The Hunt for Red October,15.91126,american silent ensues soviet may sub commander,invisible silent stolen,russian defection ryan jack cold war submarine,alecbaldwin seanconnery scottglenn samneill jamesearljones jossackland richardjordan stellanskarsgård courtneybvance peterfirth timcurry jeffreyjones timothycarhart larryferguson freddaltonthompson danieldavis nedvaughn anthonypeck ronaldguttman tomasarana svenolethorsen rickducommun markdraxton tomfisher peteantico anatolidavydov ivangvera svenolethorsen borisleekrutonog kentonkovell gatesmcfadden andrewdivoff philipettington,action adventure thriller,american silent ensues soviet may sub commander invisible silent stolen russian defection ryan jack cold war submarine alecbaldwin seanconnery scottglenn samneill jamesearljones jossackland richardjordan stellanskarsgård courtneybvance peterfirth timcurry jeffreyjones timothycarhart larryferguson freddaltonthompson danieldavis nedvaughn anthonypeck ronaldguttman tomasarana svenolethorsen rickducommun markdraxton tomfisher peteantico anatolidavydov ivangvera svenolethorsen borisleekrutonog kentonkovell gatesmcfadden andrewdivoff philipettington action adventure thriller
330,468,My Own Private Idaho,7.289727,shakespeares henry iv mike waters river phoenix,go get,lgbt narkolepsy confilct cocaine treasure incest road idaho sex hustler generations bathrobe father gay portland german pink individual relationship seattle movie son robbery prostitution rome,riverphoenix keanureeves jamesrusso williamrichert rodneyharvey chiaracaselli gracezabriskie tomtroupe michaelparker jessiethomas flea udokier sallycurtice,drama romance,shakespeares henry iv mike waters river phoenix go get lgbt narkolepsy confilct cocaine treasure incest road idaho sex hustler generations bathrobe father gay portland german pink individual relationship seattle movie son robbery prostitution rome riverphoenix keanureeves jamesrusso williamrichert rodneyharvey chiaracaselli gracezabriskie tomtroupe michaelparker jessiethomas flea udokier sallycurtice drama romance
331,2118,L.A. Confidential,10.989442,brutal la police force 1950s use differing,suspect everyone nothing,glasses cop in bad bandage district corpse word detective with man f attorney violence corruption call crime good falsifying girl switchblade star morgue domestic thigh movie shotgun knife 1950s,kevinspacey guypearce dannydevito jamescromwell kimbasinger russellcrowe davidstrathairn ronrifkin mattmccoy paulguilfoyle paoloseganti elisabethgranli sandrataylor steverankin grahambeckel simonbaker allangraf symba bobclendenin lennieloftin willzahrn ambersmith darrellsandeen michaelwarwick shawneefreejones thomasrosalesjr normanhowell brianlally johnmahon tomasarana michaelmccleery jackconley jackknight genewolande michaelchieffo ingoneuhaus jimmetzler jeremiahbirkett salimgrant marisolpadillasánchez jeffsanders stevenlambert jordanmarder gregorywhite aprilbreneman brendabakke rebeccaklingler ireneroseen scotteberlein davidstjames jeffaustin robertfoster robertthompson donpulford jancitron scottmckinley georgeoliver jimmyortega gilbertrosales nectarrose roccosalata dellyount,crime drama mystery thriller,brutal la police force 1950s use differing suspect everyone nothing glasses cop in bad bandage district corpse word detective with man f attorney violence corruption call crime good falsifying girl switchblade star morgue domestic thigh movie shotgun knife 1950s kevinspacey guypearce dannydevito jamescromwell kimbasinger russellcrowe davidstrathairn ronrifkin mattmccoy paulguilfoyle paoloseganti elisabethgranli sandrataylor steverankin grahambeckel simonbaker allangraf symba bobclendenin lennieloftin willzahrn ambersmith darrellsandeen michaelwarwick shawneefreejones thomasrosalesjr normanhowell brianlally johnmahon tomasarana michaelmccleery jackconley jackknight genewolande michaelchieffo ingoneuhaus jimmetzler jeremiahbirkett salimgrant marisolpadillasánchez jeffsanders stevenlambert jordanmarder gregorywhite aprilbreneman brendabakke rebeccaklingler ireneroseen scotteberlein davidstjames jeffaustin robertfoster robertthompson donpulford jancitron scottmckinley georgeoliver jimmyortega gilbertrosales nectarrose roccosalata dellyount crime drama mystery thriller
332,2649,The Game,14.825586999999999,nicholas birthday san francisco banker van orton,everything man get,party relationship life of birthday danger brother surprising,michaeldouglas seanpenn deborahkaraunger jamesrebhorn spikejonze annakatarina arminmuellerstahl carrollbaker scotthuntermcguire elizabethdennehy danielschorr johnaprea charlesmartinet carolinebarclay peterdonat florentinemocanu kimberlyrussell gerrybecker jarionmonroe joefrank harrisonyoung tommyflanagan katkilkenny johncassini harrissavides victortalmadge keenaturner owenmasterson yujiokumoto hideokimura rachelflanagan markboonejunior joyannryan jackkehoe christopherjohnfields lindamanz duffygaver bobstephenson johnhammil rachelsteinberg georgemaguire trishsummerville jasonkristofer lilysohfroehlich charlesbranklyn michaelmassee,drama thriller mystery,nicholas birthday san francisco banker van orton everything man get party relationship life of birthday danger brother surprising michaeldouglas seanpenn deborahkaraunger jamesrebhorn spikejonze annakatarina arminmuellerstahl carrollbaker scotthuntermcguire elizabethdennehy danielschorr johnaprea charlesmartinet carolinebarclay peterdonat florentinemocanu kimberlyrussell gerrybecker jarionmonroe joefrank harrisonyoung tommyflanagan katkilkenny johncassini harrissavides victortalmadge keenaturner owenmasterson yujiokumoto hideokimura rachelflanagan markboonejunior joyannryan jackkehoe christopherjohnfields lindamanz duffygaver bobstephenson johnhammil rachelsteinberg georgemaguire trishsummerville jasonkristofer lilysohfroehlich charlesbranklyn michaelmassee drama thriller mystery
333,2255,Chasing Amy,12.311564,comic book holden artist falls artists everything,love,coming independent lesbian best comicstrip new film life of comic bisexuality out a friend book trois artist ones jersey menage love,benaffleck joeylaurenadams jasonlee dwightewell jasonmewes kevinsmith ethansuplee scottmosier caseyaffleck mattdamon brianohalloran carmenllywelyn guinevereturner joequesada illeanadouglas welkerwhite,comedy drama romance,comic book holden artist falls artists everything love coming independent lesbian best comicstrip new film life of comic bisexuality out a friend book trois artist ones jersey menage love benaffleck joeylaurenadams jasonlee dwightewell jasonmewes kevinsmith ethansuplee scottmosier caseyaffleck mattdamon brianohalloran carmenllywelyn guinevereturner joequesada illeanadouglas welkerwhite comedy drama romance
334,782,Gattaca,12.89312,space young vincent freeman gattaca program science,human spirit gene,dna spaceman genetics heart cheating suicide disease new investigation dystopic blood future sample identity exercise hostility attempt space biotechnology eugenics dystopia mission paraplegic false,ethanhawke judelaw gorevidal umathurman alanarkin xanderberkeley jaynebrook williamleescott lorendean ernestborgnine tonyshalhoub unadamon,thriller sciencefiction mystery romance,space young vincent freeman gattaca program science human spirit gene dna spaceman genetics heart cheating suicide disease new investigation dystopic blood future sample identity exercise hostility attempt space biotechnology eugenics dystopia mission paraplegic false ethanhawke judelaw gorevidal umathurman alanarkin xanderberkeley jaynebrook williamleescott lorendean ernestborgnine tonyshalhoub unadamon thriller sciencefiction mystery romance
335,1959,Swept from the Sea,9.688236999999999,yanko amy ship crash goorall dr james,,person shipwreck wales woman loss of strangeness underdog sea ukraine husband doctor strange xenophobia director,rachelweisz vincentpérez ianmckellen kathybates jossackland zoëwanamaker tonyhaygarth fionavictory rogerashtongriffiths williamscottmasson evematheson davehill tombell,drama romance,yanko amy ship crash goorall dr james  person shipwreck wales woman loss of strangeness underdog sea ukraine husband doctor strange xenophobia director rachelweisz vincentpérez ianmckellen kathybates jossackland zoëwanamaker tonyhaygarth fionavictory rogerashtongriffiths williamscottmasson evematheson davehill tombell drama romance
336,1281,Bean,12.799853,gallery greatest us picture ever called whistlers,one man masterpiece,repair poster england paris museum host rebellion fellow and creativity angeles chaos vault amusement artwork park family painting culture london damage hospital california teenage los destroy airport expert clumsy arts laxative guard,rowanatkinson petermacnicol johnmills pamelareed harrisyulin burtreynolds larrydrake dannygoldring johnnygalecki chrisellis sandraoh andrewlawrence peteregan petercapaldi junebrown peterjames,comedy,gallery greatest us picture ever called whistlers one man masterpiece repair poster england paris museum host rebellion fellow and creativity angeles chaos vault amusement artwork park family painting culture london damage hospital california teenage los destroy airport expert clumsy arts laxative guard rowanatkinson petermacnicol johnmills pamelareed harrisyulin burtreynolds larrydrake dannygoldring johnnygalecki chrisellis sandraoh andrewlawrence peteregan petercapaldi junebrown peterjames comedy
337,4995,Boogie Nights,7.595679,horner adams porn booming idealistic producer jack,days nights life,porn from actor lead industry sex gay character rags drug to pornographic pornography riches video,markwahlberg burtreynolds johncreilly juliannemoore thomasjane heathergraham philipseymourhoffman williamhmacy doncheadle luisguzmán alfredmolina robertridgely philipbakerhall robertdowneysr nicoleariparker rickyjay ricobueno veronicahart samsonbarkhordarian ninahartley bradbraeden joannagleason lawrencehudd michaelstein stanleydesantis patriciaforte kailennox laurelholloman jasonandrews lilcinderella greglauren tomdorfmeister jasonjakecross jackwallace selwynemersonmiller jamielynlippman missyspelltanner raymondlaboriel melorawalters jonbrion briankehew robinsharp audreywiechman timsoronen michaeljace alexanderdslanger tomlenk lexileigh lauragronewold vernonguichardii tonytedeschi leslieredden gregorytdaniel jonathanquint michaelpenn donamendolia summercummings skyeblue jackriley johndoe channonroe mikegunther michaelrayesmith michaelsstencil dustincourtney allangraf josechaidez bphillyjohnson joegmchan goliath israeljuarbe georgeanthonyrae ericwinzenried sharonferrolyoung annefletcher scottfowler melanieagage eddiegarcia sebastianlacause lancemacdonald dianemizota nathanprevost lisaratzin deedeeweathers darrelwwright gregbronson gracebustos jorgacaye tyroneddixon theomayes colemanmcclary jamiphilbrick mistytamburelli seanwelch,drama,horner adams porn booming idealistic producer jack days nights life porn from actor lead industry sex gay character rags drug to pornographic pornography riches video markwahlberg burtreynolds johncreilly juliannemoore thomasjane heathergraham philipseymourhoffman williamhmacy doncheadle luisguzmán alfredmolina robertridgely philipbakerhall robertdowneysr nicoleariparker rickyjay ricobueno veronicahart samsonbarkhordarian ninahartley bradbraeden joannagleason lawrencehudd michaelstein stanleydesantis patriciaforte kailennox laurelholloman jasonandrews lilcinderella greglauren tomdorfmeister jasonjakecross jackwallace selwynemersonmiller jamielynlippman missyspelltanner raymondlaboriel melorawalters jonbrion briankehew robinsharp audreywiechman timsoronen michaeljace alexanderdslanger tomlenk lexileigh lauragronewold vernonguichardii tonytedeschi leslieredden gregorytdaniel jonathanquint michaelpenn donamendolia summercummings skyeblue jackriley johndoe channonroe mikegunther michaelrayesmith michaelsstencil dustincourtney allangraf josechaidez bphillyjohnson joegmchan goliath israeljuarbe georgeanthonyrae ericwinzenried sharonferrolyoung annefletcher scottfowler melanieagage eddiegarcia sebastianlacause lancemacdonald dianemizota nathanprevost lisaratzin deedeeweathers darrelwwright gregbronson gracebustos jorgacaye tyroneddixon theomayes colemanmcclary jamiphilbrick mistytamburelli seanwelch drama
